,image_name,intersection,ratio,width,height
0,M_HA_m3_921_00256,1104,0.003915171288743882,613,460
0,M_HS_m1_711_05192,18459,1.2660493827160493,90,162
0,M_HA_m2_822_00054,2898,0.010277324632952691,613,460
0,M_HA_h2_1113_00067,10506,0.010336481700118064,1200,847
0,M_HA_h1_1016_00009,305544,0.30061393152302246,1200,847
0,M_HA_m2_822_00147,0,0.0,613,460
0,M_HS_m2_824_00704,13860,0.7553545152324377,59,311
0,M_HS_m3_921_01723,3330,0.03569361373721783,219,426
0,M_HS_m3_921_01723,0,0.0,219,426
0,M_HS_m1_711_02609,13656,1.4683870967741937,124,75
0,M_HA_m1_712_00002,41976,0.18671185897863596,547,411
0,M_HA_m1_712_00002,2349,0.010448498111797596,547,411
0,M_HS_m1_721_00675,4752,0.0708724832214765,150,447
0,M_P_m2_821_00046,3510,0.00975,600,600
0,M_HA_h1_1021_00032,0,0.0,1200,848
0,M_HS_m1_723_01207,25707,1.3820967741935484,150,124
0,M_HS_h2_1125_02954,8484,0.1724390243902439,150,328
0,M_HS_h1_1011_01465,9396,1.2167832167832169,22,351
0,M_HA_m2_822_00014,0,0.0,613,416
0,M_HS_h2_1125_03675,17913,0.4020875420875421,150,297
0,M_HA_m3_921_00195,110592,0.16849033319621554,935,702
0,M_HA_m1_715_00001,12120,0.057253801567393674,547,387
0,M_HS_m1_711_03943,9069,1.1161846153846153,125,65
0,M_HA_h1_1016_00022,36108,0.03552538370720189,1200,847
0,M_HS_m3_921_00770,7200,1.0597586105387107,79,86
0,M_HS_m3_922_00362,72150,1.8450797872340425,188,208
0,M_HS_m1_711_02575,33462,2.248337028824834,121,123
0,M_HA_h2_1113_00077,0,0.0,935,702
0,M_HS_h1_1019_01781,23652,1.4350200218420095,123,134
0,M_HS_h2_1125_02078,2646,0.38735177865612647,69,99
0,M_HS_m3_924_00066,20037,0.7546892655367231,150,177
0,M_HS_e6_623_00353,6072,0.30208955223880596,150,134
0,M_HS_m1_725_00334,2598,0.12642335766423357,150,137
0,M_HS_m1_711_04500,6561,0.47792832167832167,104,132
0,M_HS_m1_711_03220,4572,0.5679503105590062,115,70
0,M_HS_m3_922_01670,9579,0.47303703703703703,150,135
0,M_P_m1_723_00608,3720,0.010333333333333333,600,600
0,M_HA_m1_723_00089,0,0.0,935,661
0,M_HS_m1_711_00911,30687,1.7789565217391303,150,115
0,M_HS_m3_922_01100,19269,0.773855421686747,150,166
0,M_HS_e6_612_00068,12993,0.44649484536082473,150,194
0,M_HS_m1_721_01780,10962,0.21060518731988473,150,347
0,M_HS_m1_724_00015,2520,1.0513141426783479,51,47
0,M_HS_m3_921_02464,9558,0.7866666666666666,150,81
0,M_HS_h2_1121_00590,91662,0.7475167588197876,321,382
0,M_HA_m1_722_00022,0,0.0,613,434
0,M_HA_h1_1022_00032,0,0.0,547,387
0,M_HA_m2_814_00015,73128,0.06771111111111111,1200,900
0,M_HS_m1_723_00486,8598,0.29854166666666665,150,192
0,M_HS_m2_822_01208,10584,0.5713051927021483,118,157
0,M_P_m1_723_00624,3618,0.01005,600,600
0,M_HS_e5_523_00114,9225,0.08028720626631854,150,766
0,M_HA_m2_823_00084,0,0.0,613,460
0,M_HA_m2_823_00084,0,0.0,613,460
0,M_HS_h1_1024_02510,7128,0.20482758620689656,150,232
0,M_HS_e4_414_00338,21927,1.0592753623188407,150,138
0,M_HA_h1_1023_00102,5028,0.021484884093579747,575,407
0,M_HS_e5_512_00433,17982,0.6410695187165776,150,187
0,M_HS_m2_823_00185,9750,0.5038759689922481,129,150
0,M_HS_m1_713_04359,8640,0.26899128268991285,110,292
0,M_HS_m1_711_03918,3267,1.4481382978723405,47,48
0,M_HS_h3_1217_00949,11514,0.4952258064516129,150,155
0,M_HS_m1_711_02343,13518,1.3450746268656717,150,67
0,M_HS_m1_711_00519,1260,1.3263157894736841,25,38
0,M_HS_h2_1125_02040,7752,1.2817460317460319,48,126
0,M_HS_m3_921_01428,3168,0.11540983606557377,150,183
0,M_HA_m3_921_00200,0,0.0,613,460
0,M_HS_m1_711_01766,13275,0.5698403159340659,104,224
0,M_HA_h1_1022_00077,0,0.0,1200,848
0,M_P_h1_1024_00055,9900,0.0275,600,600
0,M_HS_m1_711_02582,6138,0.6111719605695509,121,83
0,M_HS_m3_921_02481,12183,0.5398351648351648,124,182
0,M_P_h1_1018_00003,24108,0.06696666666666666,600,600
0,M_HA_m2_821_00069,0,0.0,613,460
0,M_P_m1_723_00036,2538,0.00705,600,600
0,M_HA_m1_712_00154,11241,0.018215848322800196,935,660
0,M_HS_e4_413_00244,2826,0.023316831683168317,150,808
0,M_HS_e6_622_00742,178596,0.1865481756307893,988,969
0,M_HS_m1_723_01016,12684,0.3131851851851852,150,270
0,M_P_m1_723_00551,3450,0.009583333333333333,600,600
0,M_HS_m1_721_02397,25599,0.8268677928873671,83,373
0,M_HS_m2_824_00365,1152,0.5294117647058824,34,64
0,M_HA_m3_921_00241,4860,0.007875546912980069,935,660
0,M_HA_m1_723_00062,7686,0.01243618888897878,935,661
0,M_HS_m1_711_05069,3639,0.6248282967032966,56,104
0,M_HA_m3_922_00018,0,0.0,936,661
0,M_HS_m1_721_02324,16464,0.6735395189003437,126,194
0,M_HS_m3_922_00674,8037,0.24244343891402714,150,221
0,M_HS_h1_1021_01337,46065,0.47755546340452,265,364
0,M_HS_e6_615_00529,52008,0.687936507936508,150,504
0,M_HS_m1_723_01493,825,0.037162162162162164,150,148
0,M_HS_e6_615_00055,41451,0.026605519308594113,715,2179
0,M_P_m1_721_00538,3465,0.009625,600,600
0,M_HS_h1_1019_01078,5940,0.09973471238120823,194,307
0,M_HS_m1_711_05366,11769,1.171044776119403,150,67
0,M_HS_h2_1125_03591,29388,0.6755862068965517,150,290
0,M_HA_h1_1013_00020,65070,0.06402007083825266,1200,847
0,M_HS_e6_623_00277,11619,0.5695588235294118,150,136
0,M_HS_m1_721_01472,3159,0.4723385167464115,76,88
0,M_HS_m1_721_01800,16125,0.1197638146167558,240,561
0,M_HS_m1_712_05239,18828,1.0637288135593221,150,118
0,M_P_m1_721_00460,83013,0.23059166666666667,600,600
0,M_P_m1_721_00445,4482,0.01245,600,600
0,M_HS_m1_712_02319,2436,0.15293822199899548,88,181
0,M_P_m1_712_00070,25095,0.08365,500,600
0,M_P_m1_723_00518,3564,0.0099,600,600
0,M_HS_e5_521_00397,304548,1.1790476190476191,150,1722
0,M_HS_m1_721_01274,2997,0.09,150,222
0,M_HS_e6_622_00118,49578,0.9608139534883721,150,344
0,M_HS_m2_821_00785,1800,0.18181818181818182,150,66
0,M_HA_m3_921_00227,11781,0.041779558833959854,613,460
0,M_HA_m2_822_00019,0,0.0,613,460
0,M_HA_h2_1111_00017,0,0.0,1200,848
0,M_HS_m3_922_01548,4590,0.8989424206815512,74,69
0,M_HA_m3_921_00061,0,0.0,935,660
0,M_HS_e4_415_00125,57024,0.5742598187311179,150,662
0,M_HS_m1_712_04153,31830,1.4918447694038246,84,254
0,M_HS_m1_711_02167,14490,0.6851063829787234,150,141
0,M_HS_m1_711_05080,4212,0.312,150,90
0,M_P_m1_721_00483,5544,0.0154,600,600
0,M_HA_m2_823_00046,0,0.0,859,606
0,M_P_m1_721_00568,1782,0.00495,600,600
0,M_HA_h2_1112_00008,0,0.0,949,712
0,M_HS_m1_711_00960,7911,1.1816280806572068,103,65
0,M_HS_m1_724_00011,5499,0.7163887441375717,101,76
0,M_HA_m2_821_00088,2142,0.007596283424356337,613,460
0,M_P_m1_712_00018,110274,0.36758,500,600
0,M_HA_h1_1022_00042,0,0.0,547,387
0,M_HA_m3_922_00034,9915,0.016042780748663103,935,661
0,M_HS_m1_712_01512,8580,0.19389830508474576,118,375
0,M_HS_m1_723_01080,14931,0.388828125,150,256
0,M_HA_m3_914_00033,41829,0.024933834048640916,1200,1398
0,M_HS_m1_713_00027,3990,0.2540106951871658,68,231
0,M_HS_m1_722_00407,720,0.025130890052356022,150,191
0,M_HS_h1_1017_00443,7668,0.15875776397515529,150,322
0,M_P_m1_712_00050,17463,0.05821,500,600
0,M_HS_e5_514_00089,19992,0.8028915662650602,150,166
0,M_HS_h3_1224_01118,12420,0.09364820846905537,216,614
0,M_HS_m2_814_00053,11781,0.306796875,150,256
0,M_HS_h1_1016_01596,5361,0.6486388384754991,57,145
0,M_HA_h1_1023_00006,11256,0.05317234244575769,547,387
0,M_HS_m3_911_00500,8013,0.905628390596745,79,112
0,M_HA_m2_823_00090,0,0.0,803,603
0,M_HS_m1_721_00313,14058,0.11594991834512793,363,334
0,M_P_h1_1023_00005,5184,0.0144,600,600
0,M_HS_h3_1216_01059,12315,0.4084577114427861,150,201
0,M_HS_e4_414_00358,36792,1.0664347826086957,150,230
0,M_HS_m1_715_00371,23400,1.1063829787234043,150,141
0,M_HS_h1_1022_00782,34782,1.6515669515669515,81,260
0,M_HS_e5_523_00422,3990,0.14301075268817204,150,186
0,M_HA_m1_723_00009,0,0.0,935,661
0,M_HS_m2_822_00886,2340,0.41785714285714287,56,100
0,M_HA_m3_921_00050,0,0.0,613,460
0,M_P_m1_712_00033,61476,0.20492,500,600
0,M_HS_m1_715_00759,41058,1.8620408163265305,150,147
0,M_HS_m1_725_00128,15072,0.5980952380952381,150,168
0,M_P_m1_721_00415,2244,0.006233333333333333,600,600
0,M_HS_m1_711_00983,4914,0.2867814414940181,149,115
0,M_HS_m1_721_01055,3864,0.08411703239289446,144,319
0,M_HS_m2_821_01368,3300,0.12087912087912088,150,182
0,M_HS_h1_1023_01838,9129,0.6210204081632653,150,98
0,M_HA_h1_1018_00025,264570,0.2599941037735849,1200,848
0,M_HA_h1_1018_00025,232140,0.228125,1200,848
0,M_HS_h3_1217_00087,2376,0.09777777777777778,150,162
0,M_HA_h1_1021_00054,0,0.0,1200,848
0,M_HS_h1_1022_00116,7878,0.7948743819997982,53,187
0,M_P_h2_1122_00003,7020,0.0195,600,600
0,M_HS_m1_715_01711,0,0.0,252,289
0,M_P_h2_1113_00014,9225,0.025625,600,600
0,M_HS_h1_1023_00382,7917,0.2720618556701031,150,194
0,M_HS_e6_623_00508,7128,0.16363636363636364,72,605
0,M_HS_m2_821_00075,756,0.030179640718562873,150,167
0,M_HA_m3_921_00150,22335,0.15150179075320164,272,542
0,M_HS_m2_822_01530,14118,0.7093759421163702,93,214
0,M_HA_m2_821_00004,0,0.0,779,551
0,M_HS_e4_412_00690,8499,0.6909756097560975,150,82
0,M_HS_m2_823_00643,936,0.03409836065573771,150,183
0,M_HS_e5_515_00048,302196,2.0705447070914698,150,973
0,M_HS_m3_921_01886,4782,0.16348717948717947,150,195
0,M_HS_m3_922_00348,13167,0.8566688353936239,106,145
0,M_HS_m3_922_00684,0,0.0,401,365
0,M_HS_m1_712_00545,14187,0.6006859175205352,98,241
0,M_HS_e6_615_00506,1716,0.042846441947565546,150,267
0,M_HS_h3_1215_01387,5412,0.16179372197309416,150,223
0,M_HA_m1_721_00097,0,0.0,575,407
0,M_P_m1_721_00543,1782,0.00495,600,600
0,M_HA_h1_1016_00056,720,0.0014277215942891136,615,820
0,M_HS_h2_1125_01847,31590,0.8194552529182879,150,257
0,M_HS_h1_1024_01986,15522,0.6623143881208398,124,189
0,M_HA_h1_1022_00010,0,0.0,804,568
0,M_HS_e4_414_00319,14004,0.3322419928825623,150,281
0,M_HS_m1_715_01626,3102,0.2210976478973628,122,115
0,M_HS_e6_623_00222,25224,0.37452115812917597,150,449
0,M_P_m2_821_00060,1350,0.00375,600,600
0,M_HS_m3_922_01102,15450,0.6818181818181818,110,206
0,M_HS_m2_822_00544,7275,0.2251067516554242,143,226
0,M_HS_e6_615_00387,38535,0.428881469115192,150,599
0,M_HS_h2_1113_00951,9618,0.09012875536480687,229,466
0,M_P_m1_712_00076,29502,0.09834,500,600
0,M_P_m1_715_00067,6786,0.01885,600,600
0,M_HA_m1_715_00086,0,0.0,547,387
0,M_HS_h1_1018_00833,161304,0.1590370853849233,782,1297
0,M_P_m1_712_00077,15684,0.05228,500,600
0,M_HS_e5_515_00440,20160,0.9020134228187919,150,149
0,M_HS_e6_621_00522,15750,0.3125,150,336
0,M_HS_m1_711_00121,5742,0.638,150,60
0,M_HS_m2_822_00645,7626,0.3435135135135135,150,148
0,M_P_h1_1016_00024,4305,0.01435,500,600
0,M_HA_h2_1113_00050,105,0.00010330578512396694,1200,847
0,M_HA_m2_822_00144,87351,0.17736963937621833,608,810
0,M_HA_m2_821_00170,11475,0.04069437548762324,613,460
0,M_HA_h1_1011_00036,201924,0.6456217087278064,589,531
0,M_HS_e6_625_00292,31974,1.595508982035928,40,501
0,M_HS_h2_1125_00846,10602,0.05510022711563148,361,533
0,M_P_m1_715_00072,4281,0.011891666666666667,600,600
0,M_HS_h2_1125_02064,13875,0.10395438743706545,172,776
0,M_HS_h1_1018_00947,0,0.0,116,213
0,M_P_m1_721_00651,4161,0.011558333333333334,600,600
0,M_HA_m2_821_00287,23202,0.06174538080576099,613,613
0,M_P_m2_821_00017,2268,0.0073828125,480,640
0,M_HS_m1_725_00554,25986,0.9518681318681319,150,182
0,M_HS_e4_424_00351,18000,0.6417112299465241,150,187
0,M_HS_m3_921_02049,3567,0.33964959055418015,89,118
0,M_HS_e6_621_00036,23940,0.7823529411764706,150,204
0,M_P_m1_723_00658,1782,0.00495,600,600
0,M_HS_h3_1224_00546,17727,0.358294930875576,93,532
0,M_HS_h2_1121_00384,11040,0.37360406091370557,150,197
0,M_P_m1_721_00608,6984,0.0194,600,600
0,M_HS_m1_715_00341,42453,2.4454493087557605,70,248
0,M_HA_h1_1024_00159,6840,0.006729634002361275,1200,847
0,M_HS_m1_721_01143,12531,0.8637303556658396,117,124
0,M_HS_h2_1128_01075,23181,0.699824900374351,98,338
0,M_HA_h1_1025_00002,0,0.0,1200,847
0,M_P_m1_715_00045,6090,0.016916666666666667,600,600
0,M_HS_e6_615_00611,137880,1.1724489795918367,150,784
0,M_HA_m3_921_00177,780,0.002996105063417557,589,442
0,M_HS_m2_821_01629,24903,0.47510302197802196,208,252
0,M_HS_h1_1016_00255,2700,0.03119584055459272,150,577
0,M_HA_m2_821_00009,0,0.0,613,460
0,M_HA_m3_921_00006,32850,0.11649762394496063,613,460
0,M_HS_m1_724_00612,20235,1.165610599078341,124,140
0,M_HA_m2_822_00180,25110,0.12314739433649498,538,379
0,M_HA_m2_822_00180,29538,0.1448637090366941,538,379
0,M_P_m2_821_00131,1734,0.004816666666666667,600,600
0,M_HS_m1_721_02202,13209,0.518,150,170
0,M_HS_h2_1116_01233,63180,0.7584633853541417,340,245
0,M_HS_m1_711_03151,31479,1.9472349375231968,137,118
0,M_HS_m1_711_05300,52239,1.7188404843379836,131,232
0,M_HS_h1_1010_00680,5037,0.10313267813267814,220,222
0,M_HA_h2_1113_00002,0,0.0,1200,848
0,M_HA_m1_723_00120,0,0.0,935,661
0,M_HA_m3_921_00142,420,0.0006637545751654645,803,788
0,M_HS_h1_1023_01282,20799,1.0666153846153845,150,130
0,M_HS_e6_615_00602,50781,0.035913723892693775,724,1953
0,M_HA_m2_822_00011,0,0.0,158,583
0,M_P_h1_1016_00049,8691,0.02897,500,600
0,M_HS_h1_1022_00008,10674,0.9761316872427983,45,243
0,M_HS_m3_921_01799,7488,0.6371681415929203,104,113
0,M_HS_m1_723_01782,8901,0.3640490797546012,150,163
0,M_HS_m1_711_00157,5670,0.39789473684210525,150,95
0,M_HS_m2_821_02601,12279,0.5315584415584416,150,154
0,M_P_m1_723_00578,4320,0.012,600,600
0,M_P_m1_723_00525,6831,0.018975,600,600
0,M_HS_m1_721_00623,4455,0.07770800627943485,130,441
0,M_HS_m3_921_01748,6549,0.7336171166125238,79,113
0,M_HS_m1_711_00023,11154,0.6466086956521739,150,115
0,M_HA_m3_921_00103,8037,0.030871405634213984,589,442
0,M_HA_h1_1021_00019,0,0.0,803,603
0,M_HS_m1_711_05102,65517,1.1303830227743272,161,360
0,M_HS_h3_1217_00049,12252,0.48851674641148324,110,228
0,M_HS_m1_723_00893,2976,0.11533989613208279,133,194
0,M_HA_m2_821_00300,0,0.0,599,423
0,M_HS_h1_1019_01230,3060,0.9272727272727272,50,66
0,M_HS_h2_1125_00410,32754,0.6976357827476038,150,313
0,M_HA_m3_922_00103,21225,0.03434271521839378,935,661
0,M_HA_m1_712_00142,56937,0.21870414614846853,589,442
0,M_HS_m1_711_03681,2754,0.03896489763578998,161,439
0,M_HA_m2_823_00002,0,0.0,859,606
0,M_HA_m1_711_00063,28644,0.12741029370554718,547,411
0,M_P_m1_715_00194,9072,0.0252,600,600
0,M_HS_m3_921_01086,4473,0.186375,150,160
0,M_HS_m1_712_04697,7767,0.4028526970954357,80,241
0,M_P_m1_723_00585,3465,0.009625,600,600
0,M_HS_m2_822_01345,9591,0.599812382739212,130,123
0,M_HS_m2_823_00282,3024,0.5359801488833746,62,91
0,M_HS_m1_714_01654,64935,0.8360263161282847,307,253
0,M_HS_m1_711_00215,7320,1.366181410974244,94,57
0,M_HA_m3_921_00021,26442,0.04278398472578414,935,661
0,M_HA_m3_921_00021,13248,0.02143567920910628,935,661
0,M_HA_m3_921_00021,0,0.0,935,661
0,M_HS_e6_623_00160,16395,0.538423645320197,150,203
0,M_HS_h1_1023_03245,7668,0.25182266009852217,150,203
0,M_HA_m3_914_00061,528,0.0004888888888888889,1200,900
0,M_HS_h3_1215_01214,51399,0.6502087286527515,150,527
0,M_HS_e5_515_00279,286431,1.8684344422700587,150,1022
0,M_HS_m3_921_02354,12600,0.33070866141732286,150,254
0,M_HA_m1_711_00174,0,0.0,803,603
0,M_HS_h3_1221_00303,12168,0.5134177215189873,150,158
0,M_HA_m2_821_00034,2736,0.010798138741874757,599,423
0,M_HS_m3_921_01326,9126,0.46090909090909093,150,132
0,M_HS_e4_412_00372,1938,0.05641921397379913,150,229
0,M_HS_e4_412_00620,2109,0.07101010101010101,150,198
0,M_HS_m1_711_01899,3267,0.726,75,60
0,M_HS_m1_723_00536,5220,0.25648584905660377,106,192
0,M_HS_m1_711_00421,13182,1.1711087420042643,84,134
0,M_HS_m1_711_04635,8514,0.7276923076923076,150,78
0,M_HS_m1_725_00092,15282,1.1195604395604395,150,91
0,M_HS_e5_514_00329,80922,1.605595238095238,150,336
0,M_HS_h3_1215_00963,21474,0.4161627906976744,150,344
0,M_HA_m1_721_00091,0,0.0,419,559
0,M_HS_e4_414_00699,9840,0.17923497267759564,150,366
0,M_HS_m2_823_01161,9270,0.49340004258037046,122,154
0,M_HS_m1_711_02888,6270,0.6333333333333333,150,66
0,M_P_m1_715_00118,13950,0.03875,600,600
0,M_HS_h3_1235_00902,15759,0.5332994923857868,150,197
0,M_HS_m1_712_03451,16032,0.8153799206591394,87,226
0,M_HS_m1_713_04875,3186,0.8582974137931034,64,58
0,M_HS_e5_514_00006,9540,0.9352941176470588,150,68
0,M_HA_m2_821_00095,22176,0.07864387545215973,613,460
0,M_HA_m2_821_00095,0,0.0,613,460
0,M_HS_h3_1224_00720,120195,1.2669709491082346,148,641
0,M_HS_h2_1116_00197,12402,1.4340888066604995,46,188
0,M_HA_m1_724_00002,0,0.0,935,660
0,M_HS_m3_922_01492,6324,0.8864592094196804,82,87
0,M_HS_m2_823_00002,4200,0.8295476989926921,61,83
0,M_HS_m3_921_02595,17481,1.255548373195432,117,119
0,M_P_m1_721_00597,1683,0.004675,600,600
0,M_HS_m1_721_01692,17472,0.3649122807017544,140,342
0,M_HA_m2_821_00195,0,0.0,613,460
0,M_HS_h1_1024_02230,2784,0.16720720720720722,150,111
0,M_HS_h3_1221_01244,24687,0.039450029483252075,473,1323
0,M_HA_m2_821_00008,0,0.0,613,460
0,M_HS_h1_1018_01176,7503,0.29423529411764704,150,170
0,M_HA_m2_821_00200,32292,0.11451876019575856,613,460
0,M_HA_m2_821_00200,0,0.0,613,460
0,M_HS_m1_711_01540,21180,0.6167734420500873,85,404
0,M_HA_m1_721_00055,0,0.0,613,434
0,M_HA_m3_921_00025,42273,0.14991488758067947,613,460
0,M_HS_m1_711_04420,6825,0.24074074074074073,150,189
0,M_HS_m1_711_00399,10488,0.7768888888888889,150,90
0,M_HS_h1_1018_01563,12864,0.15573095733862766,214,386
0,M_HS_m1_711_01057,13344,1.0545282124229494,111,114
0,M_HA_m1_712_00074,55323,0.22271739130434784,575,432
0,M_HS_m2_821_03355,2697,0.44905094905094906,91,66
0,M_P_m1_723_00009,1683,0.004675,600,600
0,M_HS_h1_1025_00715,12552,0.33878542510121457,150,247
0,M_HS_m2_824_00643,7491,0.700355272999252,56,191
0,M_HS_h1_1015_00230,46176,0.20928872834072873,301,733
0,M_HS_m1_721_01019,13338,0.30556701030927835,150,291
0,M_P_m1_723_00640,3564,0.0099,600,600
0,M_HS_m1_711_02820,837780,1.0540314078159716,851,934
0,M_HA_m2_821_00145,0,0.0,599,559
0,M_HS_h1_1023_03510,19641,0.6118691588785047,150,214
0,M_HS_h1_1015_00018,4950,0.05517718005595746,317,283
0,M_HA_m1_711_00062,30132,0.04882839086047642,935,660
0,M_HS_e5_523_00045,31299,0.6687820512820513,150,312
0,M_HS_h1_1023_00164,1038228,0.3268765773526167,1644,1932
0,M_P_m1_723_00547,1326,0.003683333333333333,600,600
0,M_HS_m3_921_01671,10914,0.9242886178861789,96,123
0,M_P_m3_914_00019,3969,0.011025,600,600
0,M_HS_m1_724_00314,2223,0.7913848344606622,53,53
0,M_HA_m1_711_00052,94554,0.33532165401801545,613,460
0,M_HA_m2_822_00038,0,0.0,613,460
0,M_HS_e4_426_00142,4350,0.17575757575757575,150,165
0,M_HS_m3_921_00761,11718,0.3616666666666667,150,216
0,M_HS_m2_822_00329,13527,0.425377358490566,150,212
0,M_HS_m1_725_00041,5388,0.2511888111888112,150,143
0,M_HS_e6_615_00351,9180,0.5828571428571429,150,105
0,M_HS_m2_821_02662,3240,0.22040816326530613,150,98
0,M_HS_m1_721_02370,63399,1.373729713332322,133,347
0,M_P_h2_1121_00001,23490,0.06525,600,600
0,M_HS_m1_715_00396,11868,0.08383132019495655,390,363
0,M_P_m1_723_00032,2736,0.0076,600,600
0,M_HS_m3_921_01201,3348,0.1571830985915493,150,142
0,M_HA_m2_821_00210,0,0.0,613,434
0,M_HS_m1_725_00495,2280,0.15833333333333333,150,96
0,M_P_h2_1113_00025,6075,0.016875,600,600
0,M_HA_m1_711_00048,0,0.0,575,407
0,M_HS_m2_821_03571,14193,0.7278461538461538,150,130
0,M_HS_m3_911_00205,2829,0.69,82,50
0,M_HS_h2_1125_03060,8637,0.33091954022988507,150,174
0,M_HS_m1_721_02041,14550,0.44495412844036697,150,218
0,M_HS_m1_711_02293,15540,1.7794572311920303,123,71
0,M_HS_m1_712_04498,2790,0.12455357142857143,112,200
0,M_HS_h2_1113_00770,14286,0.6062637922254286,137,172
0,M_HS_m1_723_00055,3675,0.14583333333333334,150,168
0,M_HS_e5_515_00211,5670,0.23625,150,160
0,M_P_m1_723_00496,2397,0.006658333333333333,600,600
0,M_HS_h1_1010_00689,11400,0.705183718916244,137,118
0,M_HA_h1_1021_00044,76947,0.2892287683899535,613,434
0,M_HS_h2_1128_00392,4386,0.2682404745887102,83,197
0,M_P_m1_715_00139,5688,0.0158,600,600
0,M_HS_h1_1018_02231,53628,0.4433898305084746,295,410
0,M_HA_m2_821_00227,0,0.0,613,434
0,M_P_m1_712_00031,45843,0.15281,500,600
0,M_HS_m1_711_01197,5706,0.9029909795853774,71,89
0,M_HS_m1_715_01204,11352,0.6013030351183855,93,203
0,M_HA_m3_921_00069,0,0.0,935,702
0,M_HS_m3_921_00515,1761,0.26023348603517066,67,101
0,M_HS_m1_721_01415,9603,1.1551786358715266,51,163
0,M_HA_m2_821_00107,0,0.0,613,460
0,M_HS_e5_523_00249,170343,0.22079512843844054,351,2198
0,M_HS_m2_823_00988,12852,0.669375,150,128
0,M_HS_h1_1019_01767,9744,0.7883495145631068,103,120
0,M_HS_h1_1018_00454,10272,0.14365629894831058,218,328
0,M_HS_h3_1212_00614,10269,0.43605095541401273,150,157
0,M_HS_h1_1024_02650,454068,0.09704350167716923,1765,2651
0,M_HA_m1_721_00058,0,0.0,613,434
0,M_HS_h3_1213_00311,1485,0.09166666666666666,150,108
0,M_HS_m3_914_00638,2679,0.16279776373359262,121,136
0,M_HS_m1_714_03345,5739,0.6642361111111111,108,80
0,M_HS_m1_725_00300,4965,0.2267123287671233,150,146
0,M_HS_h2_1125_03650,20169,0.5697457627118644,150,236
0,M_HS_e4_426_00182,14994,0.6208695652173913,150,161
0,M_HS_h1_1021_01261,2022297,0.761283753006855,959,2770
0,M_HS_e4_413_00317,56925,0.5263522884882108,150,721
0,M_HS_m1_711_05420,4896,0.384,150,85
0,M_HS_m3_921_01829,43650,1.598901098901099,150,182
0,M_HS_m1_725_00125,32178,0.7688888888888888,150,279
0,M_HS_m1_711_00910,19662,0.70943532383186,115,241
0,M_HS_h3_1231_01819,18204,0.5949019607843137,150,204
0,M_HS_m2_811_00414,9729,1.5060371517027864,95,68
0,M_HS_h2_1125_01198,24522,0.5206369426751593,150,314
0,M_HS_m1_715_01545,76398,1.2012264150943397,150,424
0,M_HS_m1_712_02871,46875,0.9454417103670835,148,335
0,M_HS_m1_711_01583,14052,2.223417721518987,40,158
0,M_P_m1_721_00433,84783,0.23550833333333332,600,600
0,M_P_m1_722_00023,1782,0.00495,600,600
0,M_P_h1_1023_00050,28917,0.080325,600,600
0,M_HS_m1_721_02279,1233,0.5287307032590052,44,53
0,M_HA_m2_821_00194,0,0.0,613,460
0,M_HS_m3_922_00290,7320,0.6047587574355585,89,136
0,M_HS_m2_821_00423,14541,0.8871873093349604,110,149
0,M_HS_m1_712_03064,12540,0.6790123456790124,57,324
0,M_HS_h1_1015_01019,7344,0.10650887573964497,221,312
0,M_HS_h1_1021_01374,3636,0.3682025316455696,79,125
0,M_HS_m3_921_02458,4725,0.3033513097072419,118,132
0,M_P_m1_715_00134,10206,0.02835,600,600
0,M_HS_m3_921_01080,7464,0.759231003967043,87,113
0,M_HS_h3_1217_00606,840,0.032,150,175
0,M_HS_e4_416_00290,49425,0.15295417409387999,132,2448
0,M_HA_m1_712_00005,0,0.0,613,460
0,M_HS_m1_724_00934,20865,1.106896551724138,145,130
0,M_HS_m1_712_04847,14304,1.0523063341425734,69,197
0,M_HS_m1_711_01203,15999,1.8992165242165242,108,78
0,M_HA_m1_715_00045,0,0.0,547,387
0,M_P_m1_721_00570,4104,0.0114,600,600
0,M_HS_h1_1024_01715,3612,0.8852941176470588,48,85
0,M_HS_m2_821_01952,10188,0.38372881355932204,150,177
0,M_HA_h1_1026_00069,6678,0.0199437942187486,599,559
0,M_HS_m1_721_01437,2913,0.06244372990353698,150,311
0,M_HS_e6_623_00308,1458,0.09084112149532711,150,107
0,M_HS_m3_911_00468,7884,0.8938775510204081,126,70
0,M_HS_m1_721_01176,0,0.0,581,434
0,M_HS_e6_623_00196,24252,0.47137026239067054,150,343
0,M_HS_m1_711_03113,16512,1.507945205479452,150,73
0,M_HS_m3_921_00475,12366,0.9865177502991623,109,115
0,M_HS_m2_821_01291,9360,0.20634920634920634,135,336
0,M_HS_h1_1018_01832,8667,0.20073652028904948,168,257
0,M_HA_h1_1023_00082,2475,0.010575793184488837,575,407
0,M_HS_m1_721_01048,3819,0.4254679144385027,68,132
0,M_HS_m1_715_01272,22809,0.493615824099723,128,361
0,M_HS_h1_1013_00497,40374,0.9509609949123798,122,348
0,M_HS_m1_722_00803,2016,0.05419354838709677,150,248
0,M_HS_h2_1113_00949,3339,0.13197628458498023,92,275
0,M_HS_e4_414_00026,21039,1.0090647482014388,150,139
0,M_HS_h2_1125_02370,1725,0.4763877381938691,51,71
0,M_HA_m3_921_00088,0,0.0,599,423
