,image_name,intersection
0,M_HS_h1_1018_00967,0.46606807826320024
0,M_P_h2_1115_00189,0.07122116213025304
0,M_HS_h2_1125_01081,0.5919858082020244
0,M_HA_h2_1111_00027,0.030397481306572216
0,M_HS_h1_1011_00894,0.19612903225806452
0,M_HA_h2_1112_00091,0.02366784730421094
0,M_HS_h1_1023_01480,0.6150406970079101
0,M_HS_h1_1016_00277,0.3363526570048309
0,M_P_h1_1016_00584,0.03973836850549179
0,M_HS_m1_713_02616,0.3751100352112676
0,M_HA_m2_813_00013,0.0074700772473897175
0,M_P_h2_1115_00452,0.058484499973861674
0,M_P_h3_1231_00268,0.03669612624836505
0,M_HS_h1_1023_03196,0.2595743707415958
0,M_HS_h1_1021_01906,0.7321210001748557
0,M_HA_h1_1021_00070,0.03519313710206955
0,M_HS_h1_1021_00935,0.26852831253085113
0,M_P_h2_1111_00140,0.037740739780709714
0,M_HS_m1_713_02300,0.2530612244897959
0,M_HS_h1_1016_02502,0.1637083912126357
0,M_P_h1_1023_00745,0.05981265356265356
0,M_HS_h2_1112_00045,0.2968253968253968
0,M_HS_h1_1021_00131,0.26842212696468665
0,M_HS_h2_1114_00889,0.6675835288407087
0,M_P_h1_1014_00212,0.06066139849923634
0,M_P_m1_714_00074,0.03881061023918167
0,M_HA_h1_1023_00124,0.03150658804970454
0,M_P_h3_1217_00013,0.014590481550833975
0,M_P_h1_1011_00349,0.09902380785167497
0,M_HA_h1_1022_00004,0.022688902007083827
0,M_HS_h1_1013_00329,0.6378820184790334
0,M_HA_m1_712_00052,0.03183787497657727
0,M_P_h1_1016_00434,0.06686808600684199
0,M_HA_h1_1013_00049,0.02291125541125541
0,M_HS_m1_721_01575,0.21151966313256637
0,M_P_h3_1225_00010,0.0073822094657642655
0,M_HS_e4_416_00051,0.5201794217405235
0,M_HA_m2_823_00048,0.017225962106257698
0,M_HS_e6_615_00569,0.5635176038337483
0,M_HS_m1_722_00274,0.541207697412077
0,M_HS_h2_1121_01127,0.3605541254572551
0,M_P_h1_1026_00270,0.03087065463303087
0,M_HA_m2_821_00213,0.009336871621774006
0,M_P_h2_1125_00481,0.13484321405113484
0,M_HS_h2_1113_00941,0.6686787391012743
0,M_P_m1_725_00093,0.022940013183915624
0,M_P_h1_1023_00861,0.018333018333018335
0,M_P_h2_1121_00253,0.018892776291417987
0,M_HS_m1_713_03921,0.18571861734384476
0,M_P_h2_1116_00135,0.07931075179983477
0,M_P_m1_713_00325,0.009295026557218734
0,M_HS_h3_1212_00630,0.6038239631204455
0,M_P_e6_624_00061,0.010106638972618353
0,M_HS_h1_1011_01036,0.5421052631578948
0,M_P_m3_911_00248,0.05590244122354214
0,M_HS_m3_921_00962,0.48375180375180377
0,M_HS_h2_1116_00752,0.46606241276515087
0,M_P_e4_415_00037,0.014703822993978434
0,M_HA_m3_912_00092,0.054282936315021874
0,M_HS_m1_711_01342,0.051971734670617734
0,M_HS_m2_814_01736,0.6534149303933476
0,M_HS_h1_1018_01526,0.6102813671197628
0,M_HA_m2_822_00020,0.06087384698656603
0,M_HS_h1_1023_03167,0.6080432172869148
0,M_HA_m3_913_00025,0.03383330210824453
0,M_HS_h2_1125_01248,0.4348251748251748
0,M_P_m1_713_00636,0.09702648581252125
0,M_P_m3_912_00243,0.06633906633906633
0,M_P_h1_1011_00305,0.030321521757427826
0,M_HS_h1_1013_00020,0.029871497023377377
0,M_HA_h1_1023_00056,0.029250457038391225
0,M_P_h2_1124_00094,0.03284624337255916
0,M_P_h3_1217_00065,0.03317480570699455
0,M_HA_h2_1121_00041,0.028266509433962264
0,M_P_h2_1127_00290,0.08873423227490213
0,M_HS_m2_811_00450,0.5276962223527109
0,M_HA_h1_1012_00046,0.019251279024006297
0,M_P_m3_913_00120,0.02494802494802495
0,M_HS_h3_1221_00024,0.7096748768472907
0,M_HS_h1_1016_02401,0.12424040622658786
0,M_HS_h1_1015_00506,0.7022639691714836
0,M_HA_h1_1013_00017,0.021515151515151515
0,M_HS_e6_624_00481,0.5411489723227142
0,M_P_h1_1016_00104,0.05764127764127764
0,M_HS_m1_713_00352,0.5400858983536149
0,M_HS_m1_714_02271,0.23221343873517786
0,M_HS_h2_1112_00988,0.6726991308489105
0,M_HS_m1_715_00488,0.40299823633156967
0,M_P_h1_1019_00281,0.07522560793588831
0,M_HS_m1_714_02977,0.21687738004569687
0,M_P_h1_1010_00320,0.05009887936717205
0,M_P_h2_1125_00184,0.03201885554826731
0,M_HS_m1_723_01639,0.3135498320268757
0,M_HS_m1_713_00674,0.6554307116104869
0,M_HS_h1_1019_00088,0.6922142175158407
0,M_HS_h2_1114_00868,0.6052669039145907
0,M_HS_h1_1023_01220,0.6541274817136886
0,M_P_h1_1024_00458,0.009230665193967947
0,M_HA_h1_1024_00197,0.03152892561983471
0,M_HS_h1_1015_01653,0.5988372093023255
0,M_HS_m1_723_00291,0.050389287974780775
0,M_P_h1_1010_00293,0.05503240797358445
0,M_HS_h1_1021_01377,0.27856551351168646
0,M_P_h2_1116_00413,0.06002106002106002
0,M_HS_h1_1018_01111,0.5052889576883385
0,M_HS_m1_714_04305,0.4161705396581525
0,M_HS_m1_712_00239,0.11198208286674133
0,M_P_m1_713_00224,0.04424627579609129
0,M_HS_h2_1116_00233,0.11082734769885608
0,M_HS_h2_1115_02088,0.559190031152648
0,M_HS_h3_1232_00034,0.1410055547642786
0,M_HA_h2_1111_00088,0.020535806122368244
0,M_P_m2_822_00584,0.06373753432576962
0,M_HA_m1_715_00108,0.027593467138921683
0,M_P_h1_1021_00270,0.04769475357710652
0,M_P_h3_1216_00004,0.05363426468954107
0,M_HS_m1_715_01241,0.23116615067079463
0,M_HS_h2_1113_00243,0.19604529322291703
0,M_HS_h2_1116_01859,0.11347517730496454
0,M_P_h2_1113_00321,0.07820539659104682
0,M_HS_m1_711_02723,0.3413977960227687
0,M_HA_h1_1018_00013,0.03986759658487132
0,M_P_m2_821_00749,0.05937125937125937
0,M_HS_m2_812_00003,0.46607321607321606
0,M_HS_h2_1113_00625,0.5106257378984652
0,M_P_m1_713_00985,0.0647535130293751
0,M_HS_h2_1113_02366,0.19696969696969696
0,M_HA_m2_821_00028,0.021568023094097926
0,M_HS_h1_1011_01427,0.36666666666666664
0,M_P_h1_1021_00678,0.04620424620424621
0,M_P_m2_814_00180,0.028014420537785023
0,M_P_h1_1014_00104,0.024600093182171146
0,M_P_h2_1115_00207,0.08451732364775844
0,M_P_m2_823_00236,0.03592763886881534
0,M_P_m2_813_00073,0.09181365897783808
0,M_HA_m2_821_00056,0.02097608839922968
0,M_HS_h2_1125_01678,0.7557210561949899
0,M_HS_h2_1122_00705,0.10758620689655173
0,M_HS_m1_713_05041,0.5712041045374379
0,M_HS_m1_713_04126,0.1266357112705783
0,M_P_h2_1112_00269,0.0363987363987364
0,M_HS_h1_1021_03645,0.1823067383216205
0,M_P_h2_1125_00527,0.036921442326847735
0,M_P_h3_1211_00144,0.036587442528036584
0,M_HS_m1_711_03116,0.18857142857142858
0,M_HS_h1_1018_01240,0.2064703744093057
0,M_P_m2_821_00649,0.0402054947509493
0,M_P_h1_1019_00220,0.06697694197694198
0,M_P_h1_1019_00082,0.05788474810213941
0,M_HS_h2_1121_00660,0.03870310643354269
0,M_HS_h1_1019_01050,0.5323308270676692
0,M_HS_m3_922_00134,0.5765107212475633
0,M_P_m2_821_00165,0.04876298440654876
0,M_HS_m1_714_02680,0.42896164569361767
0,M_HS_h1_1017_00082,0.4670125482625483
0,M_HA_h1_1013_00016,0.10509758044755002
0,M_P_h2_1115_00057,0.12057378233848821
0,M_P_h1_1014_00239,0.05263093158839881
0,M_P_h3_1215_00366,0.02652608477851196
0,M_HA_h1_1024_00054,0.09034781541052041
0,M_HS_h1_1011_00935,0.08127572016460906
0,M_HS_h1_1023_01396,0.7248727460961091
0,M_HS_e5_513_00019,0.7840428475076442
0,M_P_m2_812_00222,0.08286799195890104
0,M_HS_h1_1017_00113,0.4221513096662678
0,M_P_h1_1026_00251,0.01092001092001092
0,M_P_m3_921_00151,0.09884638737097753
0,M_HS_m3_914_00009,0.4125220458553792
0,M_HS_h1_1016_02515,0.5915492957746479
0,M_P_m1_723_00207,0.018564018564018563
0,M_HS_h1_1018_00218,0.1857606490872211
0,M_HA_h1_1011_00037,0.08448948997282246
0,M_P_h1_1017_00035,0.047072274795047074
0,M_HS_m2_821_02635,0.19495008807985909
0,M_HA_h2_1114_00001,0.010341727988786813
0,M_P_h1_1015_00020,0.04597768712601248
0,M_HS_h1_1016_00200,0.5053661616161617
0,M_HS_h1_1021_01923,0.044650473353749776
0,M_P_h3_1213_00084,0.03521315369656602
0,M_HS_h1_1018_01190,0.33356660924490383
0,M_HA_m1_714_00074,0.04744180968040284
0,M_HS_h2_1121_01303,0.6010964912280702
0,M_HS_h3_1217_00407,0.14136363636363636
0,M_P_h2_1125_00133,0.02495925268202496
0,M_HS_m3_923_00302,0.07404824417459796
0,M_HS_h2_1114_01329,0.5641823841787218
0,M_HS_h1_1023_03175,0.6039940011050596
0,M_P_h3_1215_00135,0.05747410270023336
0,M_P_h1_1011_00444,0.07826307043896427
0,M_P_h2_1113_00363,0.0748757213873493
0,M_HA_m3_924_00027,0.015169025157232705
0,M_HS_h3_1233_00216,0.3993751627180422
0,M_HS_h1_1015_00782,0.530603448275862
0,M_HA_h1_1010_00054,0.018325462416371507
0,M_HA_h1_1013_00007,0.0369637937819756
0,M_HS_h3_1235_00404,0.3461999233275829
0,M_P_h1_1013_00155,0.06376221010367351
0,M_HS_h1_1015_01197,0.7308913308913308
0,M_P_m1_712_00783,0.038424112681538426
0,M_HS_h1_1016_02067,0.2605326876513317
0,M_HS_h1_1021_01582,0.562433750264999
0,M_P_h1_1023_00716,0.02750902272433373
0,M_HA_m1_714_00119,0.011507196162046908
0,M_HS_h2_1112_00650,0.3376712609730084
0,M_HA_h2_1116_00012,0.0720611963793782
0,M_HS_h1_1019_02280,0.5830543154761905
0,M_HS_m1_714_01046,0.25040650406504067
0,M_P_h1_1019_00301,0.10692777122877924
0,M_HA_h2_1125_00018,0.010503772062569017
0,M_P_h1_1023_00825,0.05185633326336844
0,M_P_m1_712_00637,0.059496920483467566
0,M_P_e6_615_00057,0.04077425540840175
0,M_P_h2_1111_00411,0.05276089486615802
0,M_HS_m1_712_01641,0.39407285072024956
0,M_HS_h2_1113_01959,0.5720999786370433
0,M_P_h1_1015_00252,0.06877255681083433
0,M_P_h2_1115_00464,0.06578624078624079
0,M_P_m1_713_00317,0.05614582641609669
0,M_HS_h2_1116_01871,0.5814620162446249
0,M_HS_h1_1024_02059,0.7680995475113123
0,M_HS_m1_713_04782,0.14934456928838952
0,M_HS_m1_714_01996,0.5896177062374246
0,M_HS_h1_1021_00773,0.586222321628271
0,M_P_h1_1018_00033,0.01951824381730924
0,M_P_m2_822_00191,0.06204780398328785
0,M_HS_m1_712_02182,0.4955533596837945
0,M_P_h1_1014_00103,0.0778243432021991
0,M_HS_m2_821_02968,0.06747138723049248
0,M_P_m1_714_00056,0.022619620557764886
0,M_HS_m1_711_04757,0.3596774193548387
0,M_HS_h1_1015_00283,0.4083545557441992
0,M_HS_h1_1010_00538,0.5176301351532182
0,M_HS_e5_511_00176,0.6060055163585938
0,M_HS_e5_526_00154,0.5795275590551181
0,M_HS_m2_824_00453,0.6252307124400147
0,M_P_m1_712_01066,0.03864299638947526
0,M_HA_m2_821_00087,0.010658066941915704
0,M_HS_m2_814_01122,0.38242337164750956
0,M_P_h3_1231_00032,0.046638373911101184
0,M_HS_m1_713_01312,0.43413978494623656
0,M_HS_h1_1018_00966,0.32021056308160567
0,M_P_m1_713_00435,0.05688905688905689
0,M_HA_h2_1112_00056,0.009565131837859111
0,M_P_h3_1231_00243,0.04147514195361085
0,M_P_e4_421_00141,0.08004291102882652
0,M_P_m1_713_00779,0.07663039850477271
0,M_P_h3_1231_00146,0.06440531440531441
0,M_P_h3_1212_00119,0.041145974160328225
0,M_P_h1_1019_00016,0.051597051597051594
0,M_HS_h3_1214_00365,0.5655011574207812
0,M_P_h1_1011_00307,0.060547560547560546
0,M_P_h1_1019_00252,0.05166725166725167
0,M_HS_m1_711_04477,0.17105263157894737
0,M_HS_m1_713_04001,0.40685714285714286
0,M_HS_h1_1011_00613,0.7499589895013123
0,M_HS_m1_721_01802,0.3157894736842105
0,M_HS_h2_1121_00661,0.5566489361702127
0,M_HS_m1_711_02821,0.30779352226720647
0,M_HS_h2_1113_00622,0.41250795382237976
0,M_P_m3_921_00184,0.06164842528478892
0,M_HS_m1_723_01724,0.3895948213857588
0,M_HS_m2_821_03381,0.6863370547581074
0,M_HS_h2_1114_01058,0.15816326530612246
0,M_HS_m1_712_05217,0.06666666666666667
0,M_HS_m2_821_02162,0.5353280461427542
0,M_HS_h1_1021_01532,0.4491841491841492
0,M_HS_m2_821_02689,0.5374643874643875
0,M_HS_h1_1019_02435,0.47418149857174247
0,M_HS_m3_921_01659,0.07515473032714412
0,M_HA_m1_712_00013,0.021682263908123157
0,M_P_h2_1121_00210,0.06608288598809926
0,M_HS_h2_1114_01057,0.26523409928633046
0,M_P_h1_1023_00807,0.06025757422912673
0,M_HS_e6_623_00055,0.7578281458096976
0,M_HS_h1_1016_00976,0.5937304075235109
0,M_HS_m1_713_00864,0.5790748898678414
0,M_P_h2_1125_00237,0.024280965457436045
0,M_P_m2_823_00188,0.052878965922444184
0,M_HS_h2_1125_00561,0.38171759747102213
0,M_HS_h1_1016_01614,0.47671568627450983
0,M_HS_m3_913_00251,0.5691602316602317
0,M_HS_h2_1114_00456,0.33857677902621724
0,M_P_m3_921_00312,0.0617294536862364
0,M_P_h1_1014_00477,0.059602924073766404
0,M_P_h3_1213_00231,0.07272727272727272
0,M_P_m1_711_00484,0.06560449859418932
0,M_HA_m2_824_00021,0.014829300608651062
0,M_P_m1_711_00008,0.05221130221130221
0,M_P_h2_1125_00217,0.04703780104849624
0,M_HS_m1_715_01704,0.6528735632183909
0,M_HS_h1_1018_01420,0.3562520511978996
0,M_HS_h1_1023_01094,0.48341845420497104
0,M_HS_h1_1018_00958,0.6901308040419069
0,M_P_m3_924_00070,0.011099397590361446
0,M_P_m1_713_00800,0.05615679104051197
0,M_P_h1_1016_00486,0.05949270198221026
0,M_P_h1_1011_00204,0.06247453483634388
0,M_HA_m2_824_00048,0.03438416494198193
0,M_HA_m1_715_00099,0.05170736076673466
0,M_P_h1_1015_00114,0.04381064067530341
0,M_HS_h1_1024_01964,0.33691672051538113
0,M_P_h1_1021_00042,0.024703695346163353
0,M_HS_h2_1115_01466,0.4632505175983437
0,M_P_h1_1015_00056,0.058635710809623855
0,M_P_h1_1016_00126,0.06677265500794913
0,M_HA_m3_922_00030,0.045790286957858375
0,M_P_h1_1014_00108,0.05303233026005303
0,M_HS_h2_1116_00889,0.340201850294365
0,M_HA_m3_921_00123,0.022663764997127994
0,M_HS_h2_1114_01343,0.27639465191332413
0,M_P_m1_714_00157,0.057322175732217574
0,M_P_h1_1016_00162,0.08845208845208845
0,M_HS_m2_811_00310,0.12719330356053396
0,M_P_h2_1116_00433,0.06284753653174706
0,M_HS_h1_1019_02218,0.6008217446270544
0,M_HA_m3_921_00009,0.0967986770168705
0,M_P_m3_922_00136,0.02067977067977068
0,M_HS_e5_524_00492,0.7250621420079975
0,M_HA_h1_1022_00074,0.09908860473616489
0,M_P_e4_421_00070,0.06772681772681773
0,M_P_e6_624_00094,0.031447280251108004
0,M_HS_h2_1114_00815,0.20876623376623377
0,M_HA_h1_1022_00020,0.042355371900826444
0,M_P_h2_1112_00472,0.07665847665847667
0,M_P_h1_1023_00765,0.03757985257985258
0,M_HS_m1_723_00880,0.6889133876074175
0,M_P_m3_922_00383,0.044226044226044224
0,M_P_h1_1023_00242,0.04897855602080954
0,M_P_m1_725_00179,0.06222222222222222
0,M_HS_m1_721_00450,0.5027020388111029
0,M_P_h1_1025_00186,0.031308890532191505
0,M_P_h2_1121_00325,0.09676225892442109
0,M_HS_e5_523_00380,0.6250994706666775
0,M_P_h1_1021_00465,0.06095990076572601
0,M_HS_h1_1017_00439,0.7334267040149393
0,M_P_m1_712_00194,0.07757107757107758
0,M_P_h2_1113_00117,0.05496771325917055
0,M_HS_m2_811_00595,0.23403761318783375
0,M_P_h1_1013_00149,0.06995369495369495
0,M_P_h2_1127_00041,0.08020855763019472
0,M_P_h1_1017_00114,0.04183991683991684
0,M_P_h3_1234_00086,0.04373023655534866
0,M_HS_h2_1114_00958,0.71953921134249
0,M_HS_m1_714_01409,0.05519340974212034
0,M_HS_h1_1017_00473,0.13598519888991675
0,M_P_m3_912_00360,0.10696757324417583
0,M_HS_h1_1021_02981,0.6267935918272579
0,M_P_h1_1025_00217,0.04400040114325829
0,M_P_h2_1125_00066,0.019068475590214722
0,M_HS_h3_1234_00368,0.7285259506802452
0,M_P_h3_1212_00080,0.04193129664827778
0,M_HS_h1_1024_01235,0.26604097432713725
0,M_HS_h2_1116_00327,0.17611882716049382
0,M_HS_h1_1023_01008,0.4691088026243849
0,M_P_h3_1211_00076,0.052289565803079315
0,M_P_m2_821_00776,0.03692660003339615
0,M_HS_m1_711_03719,0.11214953271028037
0,M_HA_m2_823_00050,0.009391135792704324
0,M_HA_h2_1122_00008,0.03109996064541519
0,M_HS_m1_721_00083,0.5203252032520326
0,M_HA_h1_1024_00163,0.03643376572327044
0,M_HS_m1_714_02864,0.4414946546577195
0,M_HS_m1_713_04994,0.6494134897360704
0,M_P_h2_1123_00020,0.033216783216783216
0,M_HS_e4_423_00062,0.1865451098472176
0,M_HS_h1_1019_02142,0.45379746835443036
0,M_HS_m1_722_00943,0.14957344460095146
0,M_HA_h1_1013_00012,0.016881149153876427
0,M_P_h2_1125_00692,0.07363329238329239
0,M_HS_h2_1114_01260,0.590828402366864
0,M_HS_h1_1023_02983,0.3832752613240418
0,M_P_m1_713_00400,0.022174447174447175
0,M_P_h1_1017_00215,0.04061575490146919
0,M_HS_m2_821_02042,0.5392808452624404
0,M_HS_e6_611_00324,0.8004510346192507
0,M_HS_m2_811_00543,0.4404166666666667
0,M_HS_m3_922_00570,0.6477134986225895
0,M_P_h1_1024_00124,0.08355899419729207
0,M_P_m1_712_00121,0.054873054873054876
0,M_HS_h2_1114_01479,0.50693734482255
0,M_HS_m1_714_00463,0.8074395088479596
0,M_HS_h2_1115_00241,0.2117071267409707
0,M_HA_m1_714_00019,0.01930511377538537
0,M_P_h1_1019_00334,0.0243291419762008
0,M_P_h2_1125_00338,0.029831998743915844
0,M_HS_h1_1014_00593,0.5811594202898551
0,M_HS_h3_1224_00626,0.5142668645884876
0,M_P_m3_912_00269,0.048697345994643294
0,M_HS_h2_1116_00827,0.10463054187192118
0,M_HS_h1_1016_01809,0.2508155128669808
0,M_P_h1_1010_00184,0.07288709715894182
0,M_HS_m2_822_00600,0.4402320561252024
0,M_HA_m1_713_00120,0.025186567164179104
0,M_P_h1_1017_00223,0.019136269136269136
0,M_HS_h1_1015_01642,0.48529192175601016
0,M_P_m2_824_00158,0.1125209334164558
0,M_P_m1_721_00258,0.00960755577267546
0,M_P_h3_1225_00077,0.04179424179424179
0,M_HA_h1_1021_00115,0.029015330188679245
0,M_P_m1_715_00622,0.08885119545018022
0,M_HS_m1_714_02779,0.26719958741619393
0,M_P_h2_1115_00168,0.09746497898156666
0,M_P_m1_711_00952,0.02354524465077229
0,M_P_e4_421_00078,0.036114232094131594
0,M_HS_m2_821_00715,0.6556451612903226
0,M_HA_h1_1023_00073,0.04233667847304211
0,M_HS_m2_823_00825,0.6788093475732262
0,M_HS_h1_1023_02427,0.3797530864197531
0,M_HS_m3_923_00097,0.042582417582417584
0,M_P_h1_1025_00110,0.02394641988550618
0,M_HS_e4_416_00102,0.5320680449735965
0,M_HS_h1_1017_00119,0.20678818353236958
0,M_P_m1_721_00380,0.01303914175201304
0,M_HS_h3_1213_01207,0.27697267620020427
0,M_P_h2_1115_00096,0.046549158056867934
0,M_HS_h1_1017_00829,0.532482741617357
0,M_HA_m1_722_00018,0.03184586676265262
0,M_P_m2_812_00298,0.0532026175590532
0,M_P_m1_714_00646,0.043867988591606684
0,M_HA_m1_715_00017,0.003822314049586777
0,M_HS_h1_1018_01981,0.1342925659472422
0,M_HA_h1_1026_00038,0.011011196358868837
0,M_HA_m3_921_00004,0.05815050300540302
0,M_HS_h1_1019_01416,0.541069467936734
0,M_P_h3_1212_00022,0.07064975036505286
0,M_HS_m2_821_00613,0.6122609673790776
0,M_P_h1_1011_00390,0.06403562653562654
0,M_HS_m1_712_00345,0.598934331797235
0,M_HA_h1_1026_00070,0.024297520661157024
0,M_P_m1_713_00500,0.032555282555282554
0,M_P_h3_1233_00226,0.06704106704106703
0,M_HS_h1_1010_00598,0.04788989893860139
0,M_HS_e4_416_00009,0.5404064438804287
0,M_HA_h1_1018_00019,0.07095833333333333
0,M_HS_h1_1018_01028,0.10664394513170075
0,M_HS_h1_1017_00235,0.6344007763221737
0,M_HA_h1_1024_00109,0.018607360424571423
0,M_P_m1_713_00012,0.05380217981793179
0,M_P_h3_1221_00049,0.01874881874881875
0,M_P_m1_714_00116,0.05883404065222247
0,M_P_h1_1024_00215,0.01902721334000955
0,M_P_h3_1225_00107,0.08510956734306988
0,M_HS_h1_1015_00705,0.1511627906976744
0,M_HS_m1_711_03011,0.6357692307692308
0,M_P_m1_711_01053,0.010531774350869829
0,M_HS_h1_1021_00901,0.25404407773314513
0,M_HS_m1_711_01954,0.10788342985241921
0,M_P_e6_626_00101,0.046922446922446924
0,M_P_e6_621_00058,0.0613034276400613
0,M_P_m3_911_00269,0.07715586983879667
0,M_P_h3_1217_00256,0.06388206388206388
0,M_HS_m2_815_00231,0.6286307053941909
0,M_P_h1_1018_00520,0.04327919937676035
0,M_HS_h1_1021_02117,0.5776944828039718
0,M_HS_m1_715_01489,0.32635441398661774
0,M_HS_h2_1116_00452,0.7250244147068915
0,M_HS_h2_1115_00536,0.20804438280166435
0,M_HA_h1_1013_00003,0.04269185360094451
0,M_P_h1_1014_00161,0.024766584766584766
0,M_HS_m1_713_03424,0.6132075471698113
0,M_HS_h1_1023_00490,0.42286680541103017
0,M_HS_e5_524_00149,0.5676328502415459
0,M_HA_m3_924_00016,0.024825454869060813
0,M_P_m3_921_00493,0.046146746654360866
0,M_HA_h2_1111_00006,0.053236914600550966
0,M_HS_m1_711_01956,0.16666666666666666
0,M_HS_m1_712_03804,0.46472213898045484
0,M_HA_m3_913_00024,0.02244718309859155
0,M_HS_h1_1018_01359,0.5108612072279892
0,M_P_m2_822_00222,0.02405093954389729
0,M_HS_h1_1016_02023,0.2198473282442748
0,M_HS_h2_1113_01423,0.4250345235746696
0,M_HS_h2_1113_01423,0.021749852041822844
0,M_HS_h2_1114_01018,0.6941656828020465
0,M_P_h3_1224_00228,0.012167452358839918
0,M_HS_m1_713_01764,0.6420138888888889
0,M_P_m2_812_00213,0.05279698302954117
0,M_HS_m1_711_00695,0.3259809612259113
0,M_P_m1_713_00381,0.0762673619816477
0,M_HS_e5_514_00310,0.6019901835540913
0,M_HS_h1_1018_00214,0.4845697135773472
0,M_P_m1_714_00235,0.053548200607024136
0,M_P_m2_823_00281,0.04564564564564565
0,M_P_m3_912_00324,0.10254681647940075
0,M_HS_m2_821_03243,0.38571428571428573
0,M_P_m1_713_00442,0.05160827078635298
0,M_HS_h2_1114_00151,0.6530318602261048
0,M_HS_h2_1114_01768,0.05131929314935851
0,M_HS_m2_813_00498,0.45498511904761907
0,M_HS_h1_1015_00335,0.5364464692482915
0,M_P_m2_815_00090,0.025056559710025055
0,M_HS_h2_1116_01102,0.15625
0,M_P_h1_1019_00312,0.06796116504854369
0,M_HS_h3_1221_00978,0.527169846614291
0,M_HS_h1_1023_03492,0.5874228395061728
0,M_P_h3_1216_00045,0.0485982485982486
0,M_HS_h2_1124_00100,0.23406593406593407
0,M_HA_h1_1022_00099,0.04927039194289736
0,M_HS_h1_1015_00652,0.547658369706264
0,M_HS_h1_1019_00772,0.7116935483870968
0,M_HS_m1_714_03656,0.6725053078556263
0,M_HS_h1_1019_02556,0.29296875
0,M_HA_h1_1021_00003,0.023141571969696968
0,M_HA_h1_1014_00043,0.023701298701298702
0,M_HS_m1_714_00953,0.5589638718473074
0,M_HS_h1_1015_00383,0.32608695652173914
0,M_HS_h1_1017_00049,0.2190453178694158
0,M_HS_h1_1018_01937,0.7672872340425532
0,M_P_h3_1231_00026,0.040182457222815965
0,M_P_h3_1214_00123,0.04729186145115349
0,M_HS_m1_713_03005,0.18583042973286876
0,M_P_h3_1224_00123,0.0626433486238532
0,M_HS_m1_711_04311,0.24070492155598538
0,M_HA_h1_1021_00056,0.14054550222921583
0,M_P_m2_815_00034,0.07629929154592832
0,M_HA_m3_923_00039,0.0778548140477481
0,M_P_h1_1025_00277,0.02195170376988559
0,M_P_m3_913_00186,0.05925998005205926
0,M_HS_e6_613_00331,0.579253185464842
0,M_HS_m1_713_00380,0.413785046728972
0,M_P_h1_1021_00579,0.09655740634120193
0,M_P_m3_912_00050,0.037967641741226646
0,M_P_m1_713_00018,0.03480047445564687
0,M_HS_h1_1021_02803,0.23088071348940914
0,M_HA_h1_1024_00119,0.03969974821554261
0,M_HA_m3_911_00021,0.021755829903978053
0,M_HA_h2_1121_00035,0.050122838050314464
0,M_HS_h1_1014_00003,0.1929198122832075
0,M_P_h1_1015_00149,0.04876876876876877
0,M_HA_h1_1023_00025,0.04173226435396054
0,M_HA_m1_711_00176,0.07797482063083797
0,M_HA_h1_1024_00192,0.03604559748427673
0,M_HS_h1_1021_01897,0.3771660451853477
0,M_P_m3_922_00416,0.02769271734788976
0,M_HS_h1_1017_00386,0.28127853881278536
0,M_HS_h3_1221_00515,0.18480698854916774
0,M_HS_h2_1116_01515,0.6212448930545542
0,M_P_m1_712_00228,0.04725415070242656
0,M_P_m1_711_00179,0.056091568286690235
0,M_P_h2_1122_00286,0.043153444168672596
0,M_HS_h2_1112_00514,0.6019458544839256
0,M_HS_m2_821_00543,0.67334000667334
0,M_P_m1_711_00017,0.058531535688896096
0,M_HS_h1_1010_00187,0.5265384615384615
0,M_HS_h3_1221_01960,0.057919400187441426
0,M_HA_m3_914_00088,0.018989251255597688
0,M_HS_h1_1014_00639,0.5170413343002176
0,M_HS_m1_722_00575,0.5869708143955635
0,M_HS_e5_522_00284,0.6645021645021645
0,M_HA_h2_1121_00069,0.020169064214741215
0,M_P_h1_1023_00500,0.0582010582010582
0,M_P_h2_1127_00212,0.10386363636363637
0,M_HS_h3_1231_00063,0.6743152623127747
0,M_HS_m1_714_04156,0.18295813586097948
0,M_P_m3_923_00085,0.03677982249410821
0,M_HS_h1_1023_03482,0.013205991214829736
0,M_HS_h1_1016_00148,0.38294117647058823
0,M_HS_h1_1019_00826,0.36530278232405894
0,M_HS_m1_713_00186,0.3787977430555556
0,M_HS_h2_1116_00081,0.7490012484394507
0,M_HS_h2_1121_01028,0.5566789215686274
0,M_P_h1_1021_00706,0.05199306759098787
0,M_HS_m2_815_00367,0.11064278187565858
0,M_HS_h2_1114_00955,0.7553940495116965
0,M_HS_m2_815_00406,0.6472974204721539
0,M_HS_m1_711_02370,0.23333333333333334
0,M_P_h1_1014_00333,0.0645421540943929
0,M_HA_h1_1021_00043,0.038695395513577334
0,M_HA_m1_713_00162,0.00942090434116585
0,M_HS_h2_1124_00088,0.5741626794258373
0,M_HS_h1_1011_01228,0.6352125414531203
0,M_HS_m1_722_00129,0.2713769570453633
0,M_HS_h1_1019_01081,0.617445054945055
0,M_HS_h1_1019_01081,0.013278388278388278
0,M_HS_m3_922_00957,0.5188617886178862
0,M_HS_m1_711_05274,0.36668894086201137
0,M_HA_m2_821_00116,0.02872814646419701
0,M_HS_h2_1125_01483,0.5742354196301565
